대사	라벨
아이는 그림을 그려 대회에 나가 희망을 가지지만 그 또한 좌절되었어요.	0
술잔을 상에 팽개쳤습니다.	0
그녀는 무시당하는 것 같아 독이 오른다.	0
사람들은 공주를 완전히 무시하였다.	0
안 주겠다는 게 아니라 체면이 되었단 말이요.	0
그는 사당에 참배를 올리기는커녕 요란을 피웠다.	0
비행기가 흔들리는데 왜 아무런 안내 방송도 나오지 않는 거요.	0
신사의 얼굴에는 불쾌한 빛이 떠올랐다.	0
늙은 할머니와 아버지도 왔는데 그 누구도 반기지 않더라고요.	0
나의 생활을 협박하고 괴롭힌다면 나는 너를 용서할 수 없어!	0
이제 삼만 원은 또 무슨 삼만 원이란 말인가?	0
장관이네.	0
나를 우정 이상으로 느끼지 않아 약혼을 해소 해달라는 말이었다.	0
이걸 선물이라고 줍니까?	0
어떤 땐 얄미워져서 내밀었던 손도 되 굽어든다니까.	0
쥐뿔도 없으면서.	0
그는 노크도 없이 들어왔다.	0
일찍 출근한다고 했잖아.	0
약효를 강하게 만드셨어요?	0
너는 뇌도 가지고 있니?	0
그녀는 저 산봉우리 위를 날아다니는 에스테렐 선녀겠지요.	0
듣기 싫다 하고 호령을 치는 것이다.	0
그는 이 드라마에서 역할을 맡을 예정이었으나 돌연 하차 선언을 하였다.	0
오빠 닮았으면 예뻤을 텐데.	0
할아버지는 고아예요?	0
생전의 유언에 따르지 않고 묘비도 십자가도 없이 자작나무 숲속에 묻었다.	0
괘씸한 생각이에요.	0
자식뻘에게 뺨을 맞는 건 말이 안 된다.	0
내 귀가 당나귀 귀라는 소문을 너가 낸 거지?	0
경찰에 따르면 그는 연락처를 준 뒤 현장을 떠났다.	0
도령에게 이렇게 심한 장난을 치다니!	0
비합리적 소비를 반성해봐요.	0
저도 모르게 욕을 쏘아붙였다.	0
몸집이 크네.	0
여선생님이 장난꾸러기가 많은 남자 초등학교로 왔습니다.	0
판례란 같거나 비슷한 소송 사건에 대한 판결이에요.	0
너무 야속합니다.	0
어디 보자.	0
전속력으로 말을 달려 성문 앞에 이렀지만 화살은 그를 향해 있었다.	0
두 눈에 눈물이 핑 돌았습니다.	0
불안한 듯 입을 다물고 경주를 지켜보았다.	0
어릿광대가 한 말은 사실이었다고요!	0
곧 탄로가 되었다.	0
음울한 잿빛을 칠한 풍신기가 달려 있었다.	0
뭐라고 그라셨소?	0
그해 여름은 초여름부터 더웠다.	0
그는 가게 앞에서 머뭇머뭇하고 있었습니다.	0
그가 다시 오면 가만 놔두지 않겠어요.	0
주사를 놓아주면 의사가 역정 내지 않을 것이다.	0
그러니 무엇을 좀 잘 먹여야 할 텐데.	0
우려와 역설적인 칭찬이 다수다.	0
소그룹 규모로 학원비는 비쌀 수밖에 없다.	0
나머지 갖추지 못한 채 이만 아뢰나이다.	0
그녀는 동네 밖으로 가 본 적이 없었습니다.	0
안타까워하였습니다.	0
떠름한 시선으로 보고 또 보고 하였다.	0
여기저기에 흩어져 있지요.	0
이혼을 한다고 하더니, 파혼을 한다고 하네.	0
마음을 누르려는 듯이 담뱃대를 두드렸다.	0
웃음으로 받고 말았다.	0
사람들이 아록 있는 질병이란 단순한 형태였다.	0
뭘 먹고 사나 하는 걱정이 불쑥 일었다.	0
싸워야 될 것을 더욱 느끼게 됩니다.	0
말썽 부리고 장난은 심한 애였죠.	0
태종은 회군해 버릴까 하는 생각을 했었다.	0
폴짝폴짝 웅덩이를 건너고, 껑충껑충 바위를 뛰어넘었어.	0
꼭 좋단 말을 해야 한단 말이지.	0
병역의 종류를 바꾼다고 했어요.	0
그들은 거절했습니다.	0
영감님이 한숨을 내리쉰다.	0
담배만 한구석에서 빨고 앉았었다.	0
공주님은 또 무슨 말이지?	0
오늘 야간 업무 가능합니까?	0
지식 사장들은 자신이 맡은 부분을 외웠습니다.	0
그는 애써 외면하며 조심스럽게 입을 열었다.	0
신속하게 착륙해서 병원에 보낼 때까지 일이 기억나네요.	0
그는 슬퍼하여야 할지 기뻐하여야 할지 알지 못하였다.	0
잡을 궁리를 해도 도리가 없습니다.	0
검은 우물물을 마시게 하시오.	0
아무 소실도 없었습니다.	0
정말 답답해.	0
그는 화를 내면서 소리를 질렀습니다.	0
허수아비 경제수석으로 전락할 것이다.	0
특약의 보장 기간은 팔십 세까지다.	0
특약의 보장 기간은 팔십 세까지다.	0
생각에 초조만 했다.	0
잠수부 중에서 본 사람이 있다던데.	0
꼴사납게 보인다.	0
클럽으로 그대로 달릴 수밖에 없는 아이다.	0
단단한 판이 있습니다.	0
우화란 말하는 동식물을 주인공으로 사람들을 풍자합니다.	0
예상하고 있었지만 준비가 되어있지 않았습니다.	0
그들이 우월적 입지를 가질 수 있는 이유다.	0
몹시 초조하였던 것이다.	0
그럼 얼른 갔다 오지요.	0
아동인권 논란으로 비화됐다.	0
팬레터 우편함에 내용물이 없었습니다.	0
답답함을 못 참았다.	0
어쩐지 마음은 말끔히 가시지 않았다.	0
멍하니 바라보고 있었다.	0
그는 이를 악물고 서 있었습니다.	0
그 시간은 언제나 외롭고 쓸쓸했다.	0
그녀의 얼굴이 핏기 없이 힘없이 기대어 있다는 것을 알았다.	0
전 신하들이 문안을 올리고 있었습니다.	0
정신을 흐려 놓아 줄 뿐이다.	0
난 예전부터 늘 겁쟁이였어.	0
검찰 수사의뢰 이후 불안감이 퍼지고 있다.	0
그녀는 내게 잘해 줬을 텐데.	0
시원한 세상과 공기가 그리워졌습니다.	0
꽤 어두운 때이었다.	0
자기가 마땅히 붙들 직업을 발견할 수가 없었습니다.	0
그는 초조를 품고 열심히 편지를 띄웠다.	0
시인의 심혈에는 때때로 밀려드는 호수가 온다.	0
에이브러햄 링컨 호는 사라져 가고 있었습니다.	0
눈으로 뒤덮인 채였다.	0
비록 저희는 다 잃어버렸지만요.	0
더 이상 경마에는 관심을 갖지 말거라.	0
처음 만나서 얘기를 한다는 게 너무 겸연쩍은 것 있지?	0
부장님 조금 늦게 직장에서 퇴근하였다.	0
그의 눈은 보지를 못 하였다.	0
별 신통한 길은 없다.	0
거북스러움을 느꼈다.	0
여전히 맘이 편하지 못했다.	0
내가 시키는 대로 해.	0
밤낮없이 눈물만 흘리고 계셨다.	0
빈 집이 있으니 거처하는 것이 어떻겠어요?	0
고구려 측에서 한 일은, 쫓기는 것뿐이었다.	0
저 애가?	0
늙은이는 절박해오는 호흡이 나오지 않는 말을 꺼냈다.	0
열대림에 사는 고릴라예요!	0
답답하여 산으로 올라갔습니다.	0
아이 교육 문제로 아내랑 의견 충돌이 많아요.	0
많을 것으로 추정된다.	0
미안하지만 넌 좀 빠지라고.	0
당신 삼촌네 말도 같은 이름이잖아요.	0
밥벌이의 길조차 막혀버리고 만 것이다.	0
이긴 것도, 진 것도 아닌 기분이다.	0
양식업은 해양 동식물의 생태계를 파괴하고 있습니다.	0
우리는 어느 것을 취하여야 할 것인가.	0
그 집은 아주 웅장하고 아름다운 저택이지만 숨겨진 비밀이 있었습니다.	0
천장에는 스웨터가 걸려 있었습니다.	0
고운 노랫소리를 듣지 못하니 매우 안타깝군.	0
이야기가 어떤 교훈이 있다고 말하고 싶어?	0
구원받지 못할 것이야!	0
얼마나 괴로울지 큰 고민이였다.	0
갚지 못한 것이다.	0
대답하였지만 변론은 나오지를 않았다.	0
여름에도 찬바람이 도는 까닭이다.	0
하락률 상위 지역은 주로 지방에 집중됐다.	0
피치 못할 사정으로 두 시간이나 늦었다.	0
원한다면 마시게 해줄게요.	0
앉아서 윷놀이를 시작하긴 할 겁니다.	0
단순한 전화 응대뿐만 아니라 판매관리와 시장조사 등의 업무도 수행해야 해요.	0
밤의 고요함은 그의 가슴을 눌러 죽이려는 듯했다.	0
불들을 꺼뜨렸습니다.	0
그의 손에서는 조화 조각이 날릴 뿐이다.	0
그는 가슴이 차 오르며 목구멍이 막혔다.	0
전 세계를 정복하겠다고 약속을 해버렸어.	0
백화점은 컬러를 완전히 잃어버린 상태나 마찬가지다.	0
그들은 젖을 짜내는 것도 아니며, 빨리 뛰지도 못합니다.	0
모든 것의 시작부터가 문제였다.	0
주먹을 부르쥐며 때때로 생각했다.	0
나와 내 동생은 그럴 수 없어요.	0
법학교에 통학하는 가난한 청년이다.	0
그들은 다리를 절면서 달려갔어요.	0
산소가 없으면 숨을 쉴 수 없거든요.	0
손까지 아마 동맥이 끊긴 것 같아.	0
손흥민은 토트넘 유니폼을 입었다.	0
그는 상처 자국이 그 옛날 상처를 입었을 때처럼 쑤셔왔다.	0
거울의 말과는 달리 뜨거워지기 시작했다.	0
그러나 이러한 기억을 가지므로 넉넉지 않다.	0
하나하나 사람의 손으로 만들었단다.	0
약을 먹는 일도 주사를 맞는 것도 익숙해졌습니다.	0
인간들이 쫓겨났다니!	0
그는 얼굴을 찡그리며 머리를 든다.	0
가엾은 것, 이 일을 어찌할꼬.	0
골키퍼까지 골문을 비운 것은 독이 됐다.	0
폐허가 되어 버렸답니다.	0
눈이 필요하지 않을 겁니다.	0
노란 닭들은 신랑, 신부 앞에서 맴돌았다.	0
부순 잘못에 대해 충분히 반성을 했다.	0
자기 안에 그리움의 불쏘시개를 품고 있었던 거야.	0
그의 눈에서는 다시 눈물이 샘솟듯 하였다.	0
손가락을 움직이는 것은 다른 사람의 험담을 듣지 않기 위해서입니다.	0
계단을 내려오다 구르는 바람에 거의 잡힐 뻔했다.	0
종루에 매달려 있었습니다.	0
무례함이나 불쾌한 예절은 참을 수 없단 말이야.	0
약한 팔이 터져서 피가 흘러내렸습니다.	0
뱀을 주는 우등상을 받았습니다.	0
누구보다도 마음이 착해서 받은 상처가 더 컸다.	0
피가 철철 흘렀습니다.	0
시작은 분명 힙합 래퍼를 마주한 기분이었다.	0
죽은 지렁이를 밟기 시작했다.	0
어린애 우는소리가 난다.	0
지친 에디는 오빠들의 품으로 쓰려졌어요.	0
안 좋은 일들을 상상하다가 우울해졌다.	0
두더지는 왜 앞을 보지 못하나요?	0
데굴데굴 굴렀어요.	0
여의 모르는 동안에 죽어다오.	0
나는 학교 쪽을 향해 빠르게 달려갔습니다.	0
보이자 바로잡아간 거예요.	0
일본은 위안부 문제를 왜곡하여 알리고 있습니다.	0
미국 힙합계에서 떠오르는 신예였다.	0
영혼을 거둬올 수 없습니다.	0
참혹한 짓을 당할지 기다릴 수밖에 없었습니다.	0
자국을 다 가려주진 못했다.	0
무용수 아가씨는 난로 속으로 떨어지고 말았어요.	0
꺼리지 않고 요리하는 데 열중했다.	0
그는 작가들을 모조리 때렸습니다.	0
토끼는 완전히 기진맥진하여 쓰러져 있었습니다.	0
뒷수습하느라 엄마가 고생한 거 잊었니?	0
그는 그녀의 말을 조정에 보고했습니다.	0
냉수를 좀 주세요.	0
신음하는 소리가들리고 악취가 코를 스쳐간다.	0
뿌리 채소는 뿌리를 먹어야 하나요?	0
그의 트레이드 마크였지요.	0
계모와 언니들은 그를 반갑게 맞이했다.	0
처량한 소리가 그치지 않았습니다.	0
그는 인상을 찌푸렸다.	0
한국은 에프조가 삼위로 대회를 마쳤다.	0
움직일 수도 없고 할 말도 없었다.	0
새들은 가게 안을 날아다녔다.	0
그리고 제법 오랫동안 말들이 없었다.	0
판단해 줄 것을 요청했습니다.	0
할머니를 붙잡아 두고 싶었기 때문이지요.	0
우주인들이 우주복을 입지 않으면 어떤 일이 일어나는지 알고 있니?	0
부인은 떨면서도 아들의 탈출 준비를 하였다.	0
앞으로는 당신을 내 마음의 친구로 삼을겁니다.	0
장난감이 되어 겪을 고통들을 예측할 수가 있었다.	0
부하들은 모두 죽고 말았지.	0
마을 사람들은 불행하게도 해로운 것들 때문에 고통스러워했지요.	0
이송됐으나 사망했다.	0
가슴이 아파졌다.	0
동생의 거친 손을 보니 맘이 아프구나.	0
십분 이상의 출전 시간을 부여받아왔다.	0
제가 이 이야기를 삼촌에게 했어요.	0
추워서 견딜 수 없습니다.	0
다섯 세대가 침수되는 피해를 입었다.	0
코가 떨어지는 것 같은걸.	0
낯을 째푸리며 투정을 부린다.	0
다시 마음을 굳게 먹고 각오를 다졌다.	0
기업도 사업을 늘리기 위해 저축을 하다가 망하기 일쑤다.	0
사실 난 귀신에 홀렸다네.	0
감기 약을 개발할 때 모든 사람에게 실험할 수는 없지 않니?	0
여진족의 행패는 왜구보다 몇 배나 심합니다.	0
잡아채어 땅바닥에 짓눌렀습니다.	0
중매로 그녀와 약혼하였는데 이 때문에 교회에 큰 문제가 일어났다.	0
점점 더 짓 다른다.	0
우물물도 비위생적이라 위험한 상태였다.	0
소녀는 튤립을 들고 가버렸습니다.	0
내 마음속에 탄생한 아씨의 이름입니다.	0
뛰다가 다리를 겹질렀어.	0
예수교인은 애국운동이라 할 것이다.	0
점수 매기는 듯한 시선도 별로예요.	0
쾌감에 몰두한 모습이었다.	0
철수까지 논의하겠다는 것이다.	0
꼴불견이라고 생각했다.	0
어린아이를 희생한다는 것은 죄악입니다.	0
좀 크게 읽어라!	0
오라버니는 소리를 내고 웃었다.	0
무시무시한 생각까지 든다.	0
공기와 물의 오염이 심각한 질병을 가져올 수도 있어요.	0
만나는 게 꺼려졌었다.	0
냄새도 지독하네.	0
헝겊으로 기운 자리가 있었다.	0
눈이 심술궂게 가늘어졌다.	0
이게 무슨 냄새야.	0
누군가 등을 움켜잡았어요.	0
험악한 공기가 둘러싸고 있음을 깨달았습니다.	0
누구냐?	0
풍뎅이가 날아와서 날 방해했어.	0
그는 어디론가 가고 없었습니다.	0
공주님은 어떤 음식도 마음에 들지 않았어요.	0
아름다운 색깔에 예쁜 무늬가 아니냐고 되물었지요.	0
일꾼들이 일을 해야 한다는 결론이 나옵니다.	0
남편이 아내의 품에 아기를 넘겨주자 아내는 슬픈 입맞춤을 했다.	0
벌써 몇 년째인 줄 아나?	0
그런 사람은 드뭅니다.	0
반납 날짜를 어기면 그만큼 연체료를 낸다.	0
어색한 웃음을 흘리는 모습을 보며 그녀는 마주 웃어 보였다.	0
수염을 뜯은 적도 없고 오히려 그가 외투를 찢었다고 말입니다.	0
그 해 이순신은 아버지를 여의게 되었습니다.	0
나로서는 어찌할 수가 없습니다.	0
너희들은 어김없이 오는구나.	0
고문관의 특별한 현관문 열쇠가 바로 그라고 했습니다.	0
좌선 훈련은 좌선에만 주저앉아서는 본래의 의의가 없다.	0
우리의 글자가 없는 것이 항상 마음에 걸렸던 것입니다.	0
부경고사우루스는 하동 앞바다에서 발굴되었어요.	0
역시 그를 붙들어 재워 보내는 것이 옳았던 것 같다.	0
독 사과라니, 그냥 흔한 사과였다.	0
유산을 얻게 된 방법이 마음에 걸리지만 이 집을 짓겠습니다.	0
온몸에 까닭 없는 소름이 끼쳤다.	0
많은 사람이 죽고 죽이며, 참극은 전개되었다.	0
방귀를 뀔까 고민하는 것도 뇌의 역할이에요.	0
